resource_type,resource_name,user_id,timestamp,metadata
home,Game Dashboard,trieutq2,2/10/2026 11:16,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,kietlta,2/10/2026 11:15,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 11:14,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,vyvhy,2/10/2026 11:13,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,vyvhy,2/10/2026 11:13,"{""folder"": ""AA15 - Dream and Lethe Record All"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hieumt,2/10/2026 11:08,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,chih-yens,2/10/2026 11:03,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,chih-yens,2/10/2026 11:03,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,chih-yens,2/10/2026 11:03,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 10:54,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 10:54,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,kietlta,2/10/2026 10:54,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,chih-yens,2/10/2026 10:47,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A14 - The Play of Genesis,chih-yens,2/10/2026 10:47,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trieutq2,2/10/2026 10:47,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,anh,2/10/2026 10:43,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,chih-yens,2/10/2026 10:42,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,thond3,2/10/2026 10:41,"{""folder"": ""AA15 - Dream and Lethe Record All"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,thond3,2/10/2026 10:41,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,thond3,2/10/2026 10:41,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/10/2026 10:38,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 10:36,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
export,Export,thaipm,2/10/2026 10:31,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
realtime,Real-time Dashboard,hanhlb,2/10/2026 10:27,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,hanhlb,2/10/2026 10:27,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,tuanqg,2/10/2026 10:23,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,baont5,2/10/2026 10:21,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,baont5,2/10/2026 10:21,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 10:13,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,tuanqg,2/10/2026 10:08,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 10:08,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,tramtt2,2/10/2026 9:59,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,tramtt2,2/10/2026 9:59,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,tramtt2,2/10/2026 9:58,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,tramtt2,2/10/2026 9:58,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,phuongnlc,2/10/2026 9:57,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:54,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,tramtt2,2/10/2026 9:53,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:53,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
game,A52 - Naraka: Bladepoint,tramtt2,2/10/2026 9:53,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:50,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,tramtt2,2/10/2026 9:50,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,tramtt2,2/10/2026 9:50,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,tramtt2,2/10/2026 9:50,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:49,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
game,A52 - Naraka: Bladepoint,tramtt2,2/10/2026 9:49,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:49,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:49,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:49,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:49,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:49,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:48,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:48,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,kietlta,2/10/2026 9:48,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,kietlta,2/10/2026 9:48,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,hongz,2/10/2026 9:46,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",hongz,2/10/2026 9:46,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,juetians,2/10/2026 9:46,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,hongz,2/10/2026 9:45,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hongz,2/10/2026 9:45,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,willt,2/10/2026 9:44,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,hongz,2/10/2026 9:44,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,willt,2/10/2026 9:44,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,anhlt7,2/10/2026 9:40,"{""folder"": ""A486 - Thiên Dụ (Revelation)"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A486 - Thiên Dụ (Revelation),anhlt7,2/10/2026 9:40,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,anhlt7,2/10/2026 9:40,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,anhlt7,2/10/2026 9:40,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,anhlt7,2/10/2026 9:40,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,anhlt7,2/10/2026 9:40,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,linhdp,2/10/2026 9:38,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,willt,2/10/2026 9:35,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,willt,2/10/2026 9:34,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,willt,2/10/2026 9:33,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/10/2026 9:29,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,willt,2/10/2026 9:27,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,willt,2/10/2026 9:27,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,phuongnlc,2/10/2026 9:24,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,phuongnlc,2/10/2026 9:24,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,hongz,2/10/2026 9:24,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,tinhvt,2/10/2026 9:11,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Checkpoint Tracking,hongz,2/10/2026 9:04,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",hongz,2/10/2026 9:04,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
search,ba lli s,hongz,2/10/2026 9:04,"{""device_type"": ""laptop"", ""source_item"": ""tableau""}"
home,Game Dashboard,tinpnt,2/10/2026 9:02,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,nhanld,2/10/2026 8:53,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,A52 - Naraka: Bladepoint,nhanld,2/10/2026 8:39,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,nhanld,2/10/2026 8:39,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,nhanld,2/10/2026 8:38,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,vinhvnn,2/9/2026 22:41,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,vinhvnn,2/9/2026 22:40,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,vinhvnn,2/9/2026 22:40,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,vinhvnn,2/9/2026 22:40,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,vinhvnn,2/9/2026 22:40,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,dungtt5,2/9/2026 22:38,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,dungtt5,2/9/2026 22:38,"{""folder"": ""A928 - Rememento: White Shadow"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,dungtt5,2/9/2026 22:38,"{""device_type"": ""mobile"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,dungtt5,2/9/2026 22:38,"{""folder"": ""A928 - Rememento: White Shadow"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,dungtt5,2/9/2026 22:38,"{""device_type"": ""mobile"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,tuanqg,2/9/2026 21:08,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,dunglv,2/9/2026 20:40,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A70 - Nghịch Thuỷ Hàn,dunglv,2/9/2026 20:40,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,hawkinsp,2/9/2026 20:11,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""mobile"", ""source_item"": ""realtime_dashboard""}"
tableau,Operation,hainnd,2/9/2026 19:17,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",hainnd,2/9/2026 19:17,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,hainnd,2/9/2026 19:17,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,"C06,C07 - Ballistar_TWID",hainnd,2/9/2026 19:17,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,hainnd,2/9/2026 19:16,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hainnd,2/9/2026 19:16,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,vinhvnn,2/9/2026 19:06,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,vinhvnn,2/9/2026 19:06,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hongz,2/9/2026 18:07,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,tuanqg,2/9/2026 18:06,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,tuanqg,2/9/2026 18:06,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/9/2026 17:57,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trieutq2,2/9/2026 17:57,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,cheng-kail,2/9/2026 17:56,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,maihxc,2/9/2026 17:42,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,vuvm2,2/9/2026 17:33,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,cheng-kail,2/9/2026 17:24,"{""folder"": ""902: CheonSangBi: 天上碑M"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,902: CheonSangBi: 天上碑M,cheng-kail,2/9/2026 17:24,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/9/2026 17:24,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/9/2026 17:23,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,chingw,2/9/2026 17:22,"{""folder"": ""A664 - Metal Slug"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,willt,2/9/2026 17:22,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,tuanqg,2/9/2026 17:20,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA22: Lineage 2 Mobile,tuanqg,2/9/2026 17:20,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,tuanqg,2/9/2026 17:20,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Complete View,chih-yens,2/9/2026 17:19,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A14 - The Play of Genesis,chih-yens,2/9/2026 17:19,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,chih-yens,2/9/2026 17:09,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,chih-yens,2/9/2026 17:04,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A14 - The Play of Genesis,chih-yens,2/9/2026 17:04,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,meiqinf,2/9/2026 17:03,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/9/2026 16:57,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Complete View,maihxc,2/9/2026 16:55,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/9/2026 16:55,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
search,metal,maihxc,2/9/2026 16:55,"{""device_type"": ""laptop"", ""source_item"": ""tableau""}"
tableau,Reporting,ruixiangf,2/9/2026 16:54,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,ruixiangf,2/9/2026 16:54,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A664 - Metal Slug,chingw,2/9/2026 16:51,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,annt20,2/9/2026 16:48,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,cheng-kail,2/9/2026 16:48,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/9/2026 16:45,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
